Date,Open,High,Low,Close,Close Change %,Volume,Weekday,High % Above Open,
"Thursday, December 30, 2021","4,794.23","4,808.93","4,775.33","4,778.73",-0.30%,"1,337,507,185",Thursday,0.306618581,
"Wednesday, December 29, 2021","4,788.64","4,804.06","4,778.08","4,793.06",0.14%,"1,348,756,409",Wednesday,0.322012095,
"Tuesday, December 28, 2021","4,795.49","4,807.02","4,780.04","4,786.35",-0.10%,"1,425,097,588",Tuesday,0.240434241,
"Monday, December 27, 2021","4,733.99","4,791.49","4,733.99","4,791.19",1.38%,"1,476,012,489",Monday,1.214620225,
"Thursday, December 23, 2021","4,703.96","4,740.74","4,703.96","4,725.79",0.62%,"1,574,659,291",Thursday,0.781894404,
"Wednesday, December 22, 2021","4,650.36","4,697.67","4,645.53","4,696.56",1.02%,"1,810,438,113",Wednesday,1.017340593,
"Tuesday, December 21, 2021","4,594.96","4,651.14","4,583.16","4,649.23",1.78%,"2,233,574,974",Tuesday,1.22264394,
"Monday, December 20, 2021","4,587.90","4,587.90","4,531.10","4,568.02",-1.14%,"2,416,648,117",Monday,0,
"Friday, December 17, 2021","4,652.50","4,666.70","4,600.22","4,620.64",-1.03%,"4,513,263,283",Friday,0.305212251,
"Thursday, December 16, 2021","4,719.13","4,731.99","4,651.89","4,668.67",-0.87%,"2,688,592,199",Thursday,0.272507856,
"Wednesday, December 15, 2021","4,636.46","4,712.60","4,611.22","4,709.85",1.63%,"2,529,221,486",Wednesday,1.642201162,
"Tuesday, December 14, 2021","4,642.99","4,660.47","4,606.52","4,634.09",-0.75%,"2,424,788,968",Tuesday,0.376481535,
"Monday, December 13, 2021","4,710.30","4,710.30","4,667.60","4,668.97",-0.91%,"2,390,650,914",Monday,0,
"Friday, December 10, 2021","4,687.64","4,713.57","4,670.24","4,712.02",0.95%,"2,117,224,176",Friday,0.553156812,
"Thursday, December 09, 2021","4,691.00","4,695.26","4,665.98","4,667.45",-0.72%,"1,992,702,933",Thursday,0.090812194,
"Wednesday, December 08, 2021","4,690.86","4,705.06","4,674.52","4,701.21",0.31%,"2,163,749,157",Wednesday,0.302716346,
"Tuesday, December 07, 2021","4,631.97","4,694.04","4,631.97","4,686.75",2.07%,"2,445,738,545",Tuesday,1.340034586,
"Monday, December 06, 2021","4,548.37","4,612.60","4,540.51","4,591.67",1.17%,"2,582,324,931",Monday,1.412154244,
"Friday, December 03, 2021","4,589.49","4,608.03","4,495.12","4,538.43",-0.84%,"2,679,973,974",Friday,0.403966454,
"Thursday, December 02, 2021","4,504.73","4,595.46","4,504.73","4,577.10",1.42%,"2,787,224,710",Thursday,2.014105174,
"Wednesday, December 01, 2021","4,602.82","4,652.94","4,510.27","4,513.04",-1.18%,"3,034,100,723",Wednesday,1.088897676,
"Tuesday, November 30, 2021","4,640.25","4,646.02","4,560.00","4,567.00",-1.90%,"4,068,050,909",Tuesday,0.124346749,
"Monday, November 29, 2021","4,628.75","4,672.95","4,625.26","4,655.27",1.32%,"2,497,291,810",Monday,0.954901431,
"Friday, November 26, 2021","4,664.63","4,664.63","4,585.43","4,594.62",-2.27%,"2,092,269,221",Friday,0,
"Wednesday, November 24, 2021","4,675.78","4,702.87","4,659.89","4,701.46",0.23%,"1,828,518,695",Wednesday,0.579368576,
"Tuesday, November 23, 2021","4,678.48","4,699.39","4,652.66","4,690.70",0.17%,"2,228,891,377",Tuesday,0.446940032,
"Monday, November 22, 2021","4,712.00","4,743.83","4,682.17","4,682.94",-0.32%,"2,466,151,901",Monday,0.675509338,
"Friday, November 19, 2021","4,708.44","4,717.75","4,694.22","4,697.96",-0.14%,"2,413,863,334",Friday,0.197730034,
"Thursday, November 18, 2021","4,700.72","4,708.80","4,672.78","4,704.54",0.34%,"2,223,166,797",Thursday,0.171888562,
"Wednesday, November 17, 2021","4,701.50","4,701.50","4,684.41","4,688.67",-0.26%,"2,057,331,087",Wednesday,0,
"Tuesday, November 16, 2021","4,679.42","4,714.95","4,679.42","4,700.90",0.39%,"1,915,104,348",Tuesday,0.759282133,
"Monday, November 15, 2021","4,689.30","4,697.42","4,672.86","4,682.80",0.00%,"1,829,912,903",Monday,0.173160173,
"Friday, November 12, 2021","4,655.24","4,688.47","4,650.77","4,682.85",0.72%,"1,871,664,497",Friday,0.713819266,
"Thursday, November 11, 2021","4,659.39","4,664.55","4,648.31","4,649.27",0.06%,"1,728,459,268",Thursday,0.11074411,
"Wednesday, November 10, 2021","4,670.26","4,684.85","4,630.86","4,646.71",-0.82%,"2,125,629,334",Wednesday,0.312402307,
"Tuesday, November 09, 2021","4,707.25","4,708.53","4,670.87","4,685.25",-0.35%,"2,067,398,485",Tuesday,0.027192097,
"Monday, November 08, 2021","4,701.48","4,714.92","4,694.39","4,701.70",0.09%,"2,172,368,852",Monday,0.285867429,
"Friday, November 05, 2021","4,699.26","4,718.50","4,681.32","4,697.53",0.37%,"2,595,129,726",Friday,0.409426165,
"Thursday, November 04, 2021","4,662.93","4,683.00","4,662.59","4,680.06",0.42%,"2,530,357,283",Thursday,0.430416069,
"Wednesday, November 03, 2021","4,630.65","4,663.46","4,621.19","4,660.57",0.65%,"2,150,893,424",Wednesday,0.708539838,
"Tuesday, November 02, 2021","4,613.34","4,635.15","4,613.34","4,630.65",0.37%,"2,146,673,642",Tuesday,0.472759432,
"Monday, November 01, 2021","4,610.62","4,620.34","4,595.06","4,613.67",0.18%,"2,008,079,169",Monday,0.210817634,
"Friday, October 29, 2021","4,572.87","4,608.08","4,567.59","4,605.38",0.19%,"2,310,934,138",Friday,0.769975967,
"Thursday, October 28, 2021","4,562.84","4,597.55","4,562.84","4,596.42",0.98%,"2,154,705,015",Thursday,0.760710435,
"Wednesday, October 27, 2021","4,580.22","4,584.57","4,551.66","4,551.68",-0.51%,"2,218,807,617",Wednesday,0.094973604,
"Tuesday, October 26, 2021","4,578.69","4,598.53","4,569.17","4,574.79",0.18%,"2,016,844,141",Tuesday,0.433311711,
"Monday, October 25, 2021","4,553.69","4,572.62","4,537.36","4,566.48",0.47%,"1,827,019,873",Monday,0.415706822,
"Friday, October 22, 2021","4,546.12","4,559.67","4,524.00","4,544.90",-0.11%,"1,804,037,717",Friday,0.298056365,
"Thursday, October 21, 2021","4,532.24","4,551.44","4,526.89","4,549.78",0.30%,"1,876,312,085",Thursday,0.423631582,
"Wednesday, October 20, 2021","4,524.42","4,540.87","4,524.40","4,536.19",0.37%,"1,829,023,501",Wednesday,0.363582514,
"Tuesday, October 19, 2021","4,497.34","4,520.40","4,496.41","4,519.63",0.74%,"1,685,696,318",Tuesday,0.512747535,
"Monday, October 18, 2021","4,463.72","4,488.75","4,447.47","4,486.46",0.34%,"1,838,564,206",Monday,0.560743057,
"Friday, October 15, 2021","4,447.69","4,475.82","4,447.69","4,471.37",0.75%,"2,052,344,490",Friday,0.632463144,
"Thursday, October 14, 2021","4,386.75","4,439.73","4,386.75","4,438.26",1.71%,"1,945,034,682",Thursday,1.207727817,
"Wednesday, October 13, 2021","4,358.01","4,372.87","4,329.92","4,363.80",0.30%,"1,919,119,153",Wednesday,0.340981319,
"Tuesday, October 12, 2021","4,368.31","4,374.89","4,342.09","4,350.65",-0.24%,"1,944,167,434",Tuesday,0.150630335,
"Monday, October 11, 2021","4,385.44","4,415.88","4,360.59","4,361.19",-0.69%,"1,695,135,230",Monday,0.694115072,
"Friday, October 08, 2021","4,406.51","4,412.02","4,386.22","4,391.34",-0.19%,"1,694,086,877",Friday,0.125042267,
"Thursday, October 07, 2021","4,383.73","4,429.97","4,383.73","4,399.76",0.83%,"1,925,381,944",Thursday,1.054809489,
"Wednesday, October 06, 2021","4,319.57","4,365.57","4,290.49","4,363.55",0.41%,"2,051,336,112",Wednesday,1.064920814,
"Tuesday, October 05, 2021","4,309.87","4,369.23","4,309.87","4,345.72",1.05%,"2,018,299,163",Tuesday,1.377303724,
"Monday, October 04, 2021","4,348.84","4,355.51","4,278.94","4,300.46",-1.30%,"2,420,217,261",Monday,0.153374233,
"Friday, October 01, 2021","4,317.16","4,375.19","4,288.52","4,357.04",1.15%,"2,193,937,365",Friday,1.344170705,
"Thursday, September 30, 2021","4,370.67","4,382.55","4,306.24","4,307.54",-1.19%,"2,274,998,913",Thursday,0.271811873,
"Wednesday, September 29, 2021","4,362.41","4,385.57","4,355.08","4,359.46",0.16%,"1,894,649,698",Wednesday,0.530899205,
"Tuesday, September 28, 2021","4,419.54","4,419.54","4,346.33","4,352.63",-2.04%,"2,377,128,389",Tuesday,0,
"Monday, September 27, 2021","4,442.12","4,457.30","4,436.19","4,443.11",-0.28%,"2,023,921,991",Monday,0.341728724,
"Friday, September 24, 2021","4,438.04","4,463.12","4,430.27","4,455.48",0.15%,"1,675,897,349",Friday,0.56511433,
"Thursday, September 23, 2021","4,406.75","4,465.40","4,406.75","4,448.98",1.21%,"1,960,662,024",Thursday,1.330912804,
"Wednesday, September 22, 2021","4,367.43","4,416.75","4,367.43","4,395.64",0.95%,"1,984,479,651",Wednesday,1.129268242,
"Tuesday, September 21, 2021","4,374.45","4,394.87","4,347.96","4,354.19",-0.08%,"1,908,410,502",Tuesday,0.466801541,
"Monday, September 20, 2021","4,402.95","4,402.95","4,305.91","4,357.73",-1.70%,"2,563,341,969",Monday,0,
"Friday, September 17, 2021","4,469.74","4,471.52","4,427.76","4,432.99",-0.91%,"3,689,554,849",Friday,0.039823345,
"Thursday, September 16, 2021","4,477.09","4,485.87","4,443.80","4,473.75",-0.16%,"1,822,300,520",Thursday,0.196109527,
"Wednesday, September 15, 2021","4,447.49","4,486.87","4,438.37","4,480.70",0.85%,"2,096,902,563",Wednesday,0.88544325,
"Tuesday, September 14, 2021","4,479.33","4,485.68","4,435.46","4,443.05",-0.57%,"2,003,643,686",Tuesday,0.141762272,
"Monday, September 13, 2021","4,474.81","4,492.99","4,445.70","4,468.73",0.23%,"2,032,597,422",Monday,0.406274233,
"Friday, September 10, 2021","4,506.92","4,520.47","4,457.66","4,458.58",-0.77%,"1,848,742,163",Friday,0.30064878,
"Thursday, September 09, 2021","4,513.02","4,529.90","4,492.07","4,493.28",-0.46%,"1,812,431,515",Thursday,0.374028921,
"Wednesday, September 08, 2021","4,518.09","4,521.79","4,493.95","4,514.07",-0.13%,"1,784,366,123",Wednesday,0.081893012,
"Tuesday, September 07, 2021","4,535.38","4,535.38","4,513.00","4,520.03",-0.34%,"1,772,219,624",Tuesday,0,
"Friday, September 03, 2021","4,532.42","4,541.45","4,521.30","4,535.43",-0.03%,"1,517,254,305",Friday,0.199231316,
"Thursday, September 02, 2021","4,534.48","4,545.85","4,524.66","4,536.95",0.28%,"1,766,937,564",Thursday,0.2507454,
"Wednesday, September 01, 2021","4,528.80","4,537.11","4,522.02","4,524.09",0.03%,"1,921,784,751",Wednesday,0.183492316,
"Tuesday, August 31, 2021","4,529.75","4,531.39","4,515.80","4,522.68",-0.13%,"2,161,738,713",Tuesday,0.036205089,
"Monday, August 30, 2021","4,513.76","4,537.36","4,513.76","4,528.79",0.43%,"1,560,943,581",Monday,0.522845698,
"Friday, August 27, 2021","4,474.10","4,513.33","4,474.10","4,509.37",0.88%,"1,662,323,741",Friday,0.876824389,
"Thursday, August 26, 2021","4,493.75","4,495.90","4,468.99","4,470.00",-0.58%,"1,638,589,042",Thursday,0.047844228,
"Wednesday, August 25, 2021","4,490.45","4,501.71","4,485.66","4,496.19",0.22%,"1,760,778,263",Wednesday,0.250754379,
"Tuesday, August 24, 2021","4,484.40","4,492.81","4,482.28","4,486.23",0.15%,"1,735,648,535",Tuesday,0.187539024,
"Monday, August 23, 2021","4,450.29","4,489.88","4,450.29","4,479.53",0.85%,"1,827,785,237",Monday,0.889604947,
"Friday, August 20, 2021","4,410.56","4,444.35","4,406.80","4,441.67",0.81%,"1,810,993,252",Friday,0.766115867,
"Thursday, August 19, 2021","4,382.44","4,418.61","4,367.73","4,405.80",0.13%,"2,198,609,982",Thursday,0.825339309,
"Wednesday, August 18, 2021","4,440.94","4,454.32","4,397.59","4,400.27",-1.07%,"1,880,751,770",Wednesday,0.301287565,
"Tuesday, August 17, 2021","4,462.12","4,462.12","4,417.83","4,448.08",-0.71%,"1,906,951,564",Tuesday,0,
"Monday, August 16, 2021","4,461.65","4,480.26","4,437.66","4,479.71",0.26%,"1,728,455,136",Monday,0.417110262,
"Friday, August 13, 2021","4,464.84","4,468.37","4,460.82","4,468.00",0.16%,"1,519,861,274",Friday,0.079062184,
"Thursday, August 12, 2021","4,446.08","4,461.77","4,435.96","4,460.83",0.30%,"1,613,956,455",Thursday,0.352895135,
"Wednesday, August 11, 2021","4,442.18","4,449.44","4,436.42","4,447.70",0.25%,"1,868,771,725",Wednesday,0.163433269,
"Tuesday, August 10, 2021","4,435.79","4,445.21","4,430.03","4,436.75",0.10%,"1,912,934,934",Tuesday,0.212363525,
"Monday, August 09, 2021","4,437.77","4,439.39","4,424.74","4,432.35",-0.09%,"1,717,390,769",Monday,0.036504821,
"Friday, August 06, 2021","4,429.07","4,440.82","4,429.07","4,436.52",0.17%,"1,834,529,765",Friday,0.265292714,
"Thursday, August 05, 2021","4,408.86","4,429.76","4,408.86","4,429.10",0.60%,"1,958,278,763",Thursday,0.474045445,
"Wednesday, August 04, 2021","4,415.95","4,416.17","4,400.23","4,402.66",-0.46%,"2,321,431,128",Wednesday,0.00498194,
"Tuesday, August 03, 2021","4,392.74","4,423.79","4,373.00","4,423.15",0.82%,"2,204,134,922",Tuesday,0.706848118,
"Monday, August 02, 2021","4,406.86","4,422.18","4,384.81","4,387.16",-0.18%,"1,954,820,414",Monday,0.347639816,
"Friday, July 30, 2021","4,395.12","4,412.25","4,389.65","4,395.26",-0.54%,"2,224,705,119",Friday,0.38975045,
"Thursday, July 29, 2021","4,403.59","4,429.97","4,403.59","4,419.15",0.42%,"2,002,562,706",Thursday,0.599056679,
"Wednesday, July 28, 2021","4,402.95","4,415.47","4,387.01","4,400.64",-0.02%,"2,092,509,494",Wednesday,0.284354808,
"Tuesday, July 27, 2021","4,416.38","4,416.38","4,372.51","4,401.46",-0.47%,"2,050,450,915",Tuesday,0,
"Monday, July 26, 2021","4,409.58","4,422.73","4,405.45","4,422.30",0.24%,"1,785,922,304",Monday,0.298214342,
"Friday, July 23, 2021","4,381.20","4,415.18","4,381.20","4,411.79",1.01%,"1,771,454,190",Friday,0.775586597,
"Thursday, July 22, 2021","4,361.27","4,369.87","4,350.06","4,367.48",0.20%,"1,832,486,582",Thursday,0.197190268,
"Wednesday, July 21, 2021","4,331.13","4,359.70","4,331.13","4,358.69",0.82%,"2,105,331,790",Wednesday,0.659643095,
"Tuesday, July 20, 2021","4,265.11","4,336.84","4,262.05","4,323.06",1.52%,"2,409,469,991",Tuesday,1.681785464,
"Monday, July 19, 2021","4,296.40","4,296.40","4,233.13","4,258.49",-1.59%,"2,809,959,296",Monday,0,
"Friday, July 16, 2021","4,367.43","4,375.09","4,322.53","4,327.16",-0.75%,"2,009,133,677",Friday,0.175389188,
"Thursday, July 15, 2021","4,369.02","4,369.02","4,340.70","4,360.03",-0.33%,"1,986,589,168",Thursday,0,
"Wednesday, July 14, 2021","4,380.11","4,393.68","4,362.36","4,374.30",0.12%,"2,010,450,514",Wednesday,0.309809571,
"Tuesday, July 13, 2021","4,381.07","4,392.37","4,366.92","4,369.21",-0.35%,"1,751,939,196",Tuesday,0.257927858,
"Monday, July 12, 2021","4,372.41","4,386.68","4,364.03","4,384.63",0.35%,"1,686,543,586",Monday,0.326364636,
"Friday, July 09, 2021","4,329.38","4,371.60","4,329.38","4,369.55",1.13%,"1,795,028,029",Friday,0.975197372,
"Thursday, July 08, 2021","4,321.07","4,330.88","4,289.37","4,320.82",-0.86%,"2,059,555,951",Thursday,0.227027102,
"Wednesday, July 07, 2021","4,351.01","4,361.88","4,329.79","4,358.13",0.34%,"1,935,638,439",Wednesday,0.249827052,
"Tuesday, July 06, 2021","4,356.46","4,356.46","4,314.37","4,343.54",-0.20%,"2,055,747,651",Tuesday,0,
"Friday, July 02, 2021","4,326.60","4,355.43","4,326.60","4,352.34",0.75%,"1,525,447,414",Friday,0.666343087,
"Thursday, July 01, 2021","4,300.73","4,320.66","4,300.73","4,319.94",0.52%,"1,815,929,119",Thursday,0.4634097,
"Wednesday, June 30, 2021","4,290.65","4,302.43","4,287.96","4,297.50",0.13%,"1,932,740,054",Wednesday,0.274550476,
"Tuesday, June 29, 2021","4,293.21","4,300.52","4,287.04","4,291.80",0.03%,"1,809,396,449",Tuesday,0.170268866,
"Monday, June 28, 2021","4,284.90","4,292.14","4,274.67","4,290.61",0.23%,"1,973,492,923",Monday,0.168965437,
"Friday, June 25, 2021","4,274.45","4,286.12","4,271.16","4,280.70",0.33%,"2,632,591,185",Friday,0.273017581,
"Thursday, June 24, 2021","4,256.97","4,271.28","4,256.97","4,266.49",0.58%,"1,853,706,604",Thursday,0.336154589,
"Wednesday, June 23, 2021","4,249.27","4,256.60","4,241.43","4,241.84",-0.11%,"1,752,935,059",Wednesday,0.172500218,
"Tuesday, June 22, 2021","4,224.61","4,255.84","4,217.27","4,246.44",0.51%,"1,774,616,146",Tuesday,0.739239835,
"Monday, June 21, 2021","4,173.40","4,226.24","4,173.40","4,224.79",1.40%,"1,987,984,722",Monday,1.26611396,
"Friday, June 18, 2021","4,204.78","4,204.78","4,164.40","4,166.45",-1.31%,"3,592,521,693",Friday,0,
"Thursday, June 17, 2021","4,220.37","4,232.29","4,196.05","4,221.86",-0.04%,"2,568,647,374",Thursday,0.282439691,
"Wednesday, June 16, 2021","4,248.87","4,251.89","4,202.45","4,223.70",-0.54%,"2,205,402,145",Wednesday,0.071077722,
"Tuesday, June 15, 2021","4,255.28","4,257.16","4,238.35","4,246.59",-0.20%,"1,816,432,423",Tuesday,0.044180406,
"Monday, June 14, 2021","4,248.31","4,255.59","4,234.07","4,255.15",0.18%,"1,838,033,666",Monday,0.171362259,
"Friday, June 11, 2021","4,242.90","4,248.38","4,232.25","4,247.44",0.19%,"1,673,879,716",Friday,0.129156945,
"Thursday, June 10, 2021","4,228.56","4,249.74","4,220.34","4,239.18",0.47%,"1,944,559,680",Thursday,0.500879732,
"Wednesday, June 09, 2021","4,232.99","4,237.09","4,218.74","4,219.55",-0.18%,"1,795,419,877",Wednesday,0.096858249,
"Tuesday, June 08, 2021","4,233.81","4,236.74","4,208.41","4,227.26",0.02%,"2,109,157,811",Tuesday,0.069204806,
"Monday, June 07, 2021","4,229.34","4,232.34","4,215.66","4,226.52",-0.08%,"1,742,213,502",Monday,0.070933053,
"Friday, June 04, 2021","4,206.05","4,233.45","4,206.05","4,229.89",0.88%,"1,870,082,450",Friday,0.651442565,
"Thursday, June 03, 2021","4,191.43","4,204.39","4,167.93","4,192.85",-0.36%,"2,198,642,276",Thursday,0.309202349,
"Wednesday, June 02, 2021","4,206.82","4,217.37","4,198.27","4,208.12",0.14%,"2,021,451,482",Wednesday,0.250783252,
"Tuesday, June 01, 2021","4,216.52","4,234.12","4,197.59","4,202.04",-0.05%,"2,065,380,833",Tuesday,0.417405823,
"Friday, May 28, 2021","4,210.77","4,218.36","4,203.57","4,204.11",0.08%,"1,947,385,426",Friday,0.180252068,
"Thursday, May 27, 2021","4,201.94","4,213.38","4,197.78","4,200.88",0.12%,"3,394,898,011",Thursday,0.272255196,
"Wednesday, May 26, 2021","4,191.59","4,202.61","4,184.11","4,195.99",0.19%,"2,046,790,084",Wednesday,0.262907393,
"Tuesday, May 25, 2021","4,205.94","4,213.42","4,182.52","4,188.13",-0.21%,"2,080,756,676",Tuesday,0.177843716,
"Monday, May 24, 2021","4,170.16","4,209.52","4,170.16","4,197.05",0.99%,"1,842,272,932",Monday,0.943848677,
"Friday, May 21, 2021","4,168.61","4,188.72","4,151.72","4,155.86",-0.08%,"2,164,681,522",Friday,0.482415002,
"Thursday, May 20, 2021","4,121.97","4,172.80","4,121.97","4,159.12",1.06%,"2,137,411,751",Thursday,1.233148228,
"Wednesday, May 19, 2021","4,098.45","4,116.93","4,061.41","4,115.68",-0.29%,"2,391,592,781",Wednesday,0.45090217,
"Tuesday, May 18, 2021","4,165.94","4,169.15","4,125.99","4,127.83",-0.85%,"2,274,539,262",Tuesday,0.077053438,
"Monday, May 17, 2021","4,169.92","4,171.92","4,142.69","4,163.29",-0.25%,"2,247,783,802",Monday,0.047962551,
"Friday, May 14, 2021","4,129.58","4,183.13","4,129.58","4,173.85",1.49%,"1,890,878,067",Friday,1.296742042,
"Thursday, May 13, 2021","4,074.99","4,131.58","4,074.99","4,112.50",1.22%,"2,157,370,840",Thursday,1.388715064,
"Wednesday, May 12, 2021","4,130.55","4,134.73","4,056.88","4,063.04",-2.14%,"2,387,517,683",Wednesday,0.101197177,
"Tuesday, May 11, 2021","4,150.34","4,162.04","4,111.53","4,152.10",-0.87%,"2,431,086,180",Tuesday,0.281904615,
"Monday, May 10, 2021","4,228.29","4,236.39","4,188.13","4,188.43",-1.04%,"2,292,348,676",Monday,0.191566804,
"Friday, May 07, 2021","4,210.34","4,238.04","4,201.64","4,232.60",0.74%,"2,025,327,997",Friday,0.657904112,
"Thursday, May 06, 2021","4,169.14","4,202.70","4,147.33","4,201.62",0.82%,"2,225,222,455",Thursday,0.804962174,
"Wednesday, May 05, 2021","4,177.06","4,187.72","4,160.94","4,167.59",0.07%,"1,741,988,781",Wednesday,0.255203421,
"Tuesday, May 04, 2021","4,179.04","4,179.04","4,128.59","4,164.66",-0.67%,"2,530,642,584",Tuesday,0,
"Monday, May 03, 2021","4,191.98","4,209.39","4,188.03","4,192.66",0.27%,"2,181,608,893",Monday,0.415316867,
"Friday, April 30, 2021","4,198.10","4,198.10","4,174.85","4,181.17",-0.72%,"2,410,693,117",Friday,0,
"Thursday, April 29, 2021","4,206.14","4,218.78","4,176.81","4,211.47",0.68%,"2,489,570,681",Thursday,0.300513059,
"Wednesday, April 28, 2021","4,185.14","4,201.53","4,181.78","4,183.18",-0.08%,"2,089,646,928",Wednesday,0.391623697,
"Tuesday, April 27, 2021","4,188.25","4,193.35","4,176.22","4,186.72",-0.02%,"1,997,314,946",Tuesday,0.121769235,
"Monday, April 26, 2021","4,185.03","4,194.19","4,182.36","4,187.62",0.18%,"1,901,562,105",Monday,0.218875372,
"Friday, April 23, 2021","4,138.78","4,194.17","4,138.78","4,180.17",1.09%,"1,991,976,271",Friday,1.338317089,
"Thursday, April 22, 2021","4,170.46","4,179.57","4,123.69","4,134.98",-0.92%,"2,377,341,016",Thursday,0.218441131,
"Wednesday, April 21, 2021","4,128.42","4,175.02","4,126.35","4,173.42",0.93%,"2,077,347,495",Wednesday,1.128761124,
"Tuesday, April 20, 2021","4,159.18","4,159.18","4,118.38","4,134.94",-0.68%,"2,271,839,466",Tuesday,0,
"Monday, April 19, 2021","4,179.80","4,180.81","4,150.47","4,163.26",-0.53%,"1,964,039,606",Monday,0.024163836,
"Friday, April 16, 2021","4,174.14","4,191.31","4,170.75","4,185.47",0.36%,"2,182,709,150",Friday,0.411342217,
"Thursday, April 15, 2021","4,139.76","4,173.49","4,139.76","4,170.42",1.11%,"2,109,277,681",Thursday,0.814781533,
"Wednesday, April 14, 2021","4,141.58","4,151.69","4,120.87","4,124.66",-0.41%,"2,078,549,655",Wednesday,0.244109736,
"Tuesday, April 13, 2021","4,130.10","4,148.00","4,124.43","4,141.59",0.33%,"2,011,888,061",Tuesday,0.43340355,
"Monday, April 12, 2021","4,124.71","4,131.76","4,114.82","4,127.99",-0.02%,"1,910,381,056",Monday,0.170921107,
"Friday, April 09, 2021","4,096.11","4,129.48","4,095.51","4,128.80",0.77%,"1,865,573,455",Friday,0.814675387,
"Thursday, April 08, 2021","4,089.95","4,098.19","4,082.54","4,097.17",0.42%,"1,987,016,291",Thursday,0.201469456,
"Wednesday, April 07, 2021","4,074.29","4,083.13","4,068.31","4,079.95",0.15%,"1,920,275,911",Wednesday,0.216970319,
"Tuesday, April 06, 2021","4,075.57","4,086.23","4,068.14","4,073.94",-0.10%,"2,118,334,624",Tuesday,0.261558506,
"Monday, April 05, 2021","4,034.44","4,083.42","4,034.44","4,077.91",1.44%,"2,217,464,698",Monday,1.214047055,
"Thursday, April 01, 2021","3,992.78","4,020.63","3,992.78","4,019.87",1.18%,"2,139,886,691",Thursday,0.697509004,
"Wednesday, March 31, 2021","3,967.25","3,994.41","3,966.98","3,972.89",0.36%,"2,407,458,205",Wednesday,0.684605205,
"Tuesday, March 30, 2021","3,963.34","3,968.01","3,944.35","3,958.55",-0.32%,"2,094,794,590",Tuesday,0.117829911,
"Monday, March 29, 2021","3,969.31","3,981.83","3,943.25","3,971.09",-0.09%,"2,412,905,878",Monday,0.31542006,
"Friday, March 26, 2021","3,917.12","3,978.19","3,917.12","3,974.54",1.66%,"2,631,346,285",Friday,1.55905359,
"Thursday, March 25, 2021","3,879.34","3,919.54","3,853.50","3,909.52",0.52%,"2,388,791,073",Thursday,1.036258745,
"Wednesday, March 24, 2021","3,919.93","3,942.08","3,889.07","3,889.14",-0.55%,"2,388,351,746",Wednesday,0.565061111,
"Tuesday, March 23, 2021","3,937.60","3,949.13","3,901.57","3,910.52",-0.76%,"2,480,185,427",Tuesday,0.29281796,
"Monday, March 22, 2021","3,916.48","3,955.31","3,914.16","3,940.59",0.70%,"2,295,736,086",Monday,0.991451507,
"Friday, March 19, 2021","3,913.14","3,930.12","3,886.75","3,913.10",-0.06%,"4,488,933,189",Friday,0.43392263,
"Thursday, March 18, 2021","3,953.50","3,969.62","3,910.86","3,915.46",-1.48%,"2,665,023,140",Thursday,0.407739977,
"Wednesday, March 17, 2021","3,949.57","3,983.87","3,935.74","3,974.12",0.29%,"2,433,645,330",Wednesday,0.86844897,
"Tuesday, March 16, 2021","3,973.59","3,981.04","3,953.44","3,962.71",-0.16%,"2,357,342,012",Tuesday,0.187487889,
"Monday, March 15, 2021","3,942.96","3,970.08","3,923.54","3,968.94",0.65%,"2,373,248,615",Monday,0.687808144,
"Friday, March 12, 2021","3,924.52","3,944.99","3,915.21","3,943.34",0.10%,"2,263,876,047",Friday,0.52159245,
"Thursday, March 11, 2021","3,915.54","3,960.27","3,915.54","3,939.34",1.04%,"2,553,450,071",Thursday,1.142371167,
"Wednesday, March 10, 2021","3,891.99","3,917.35","3,885.73","3,898.81",0.60%,"2,661,222,204",Wednesday,0.651594685,
"Tuesday, March 09, 2021","3,851.93","3,903.76","3,851.93","3,875.44",1.42%,"2,740,532,219",Tuesday,1.345559239,
"Monday, March 08, 2021","3,844.39","3,881.06","3,819.25","3,821.35",-0.54%,"2,971,739,560",Monday,0.953857439,
"Friday, March 05, 2021","3,793.58","3,851.69","3,730.19","3,841.94",1.95%,"3,289,749,172",Friday,1.53179846,
"Thursday, March 04, 2021","3,818.53","3,843.67","3,723.34","3,768.47",-1.34%,"3,406,529,250",Thursday,0.658368534,
"Wednesday, March 03, 2021","3,863.99","3,874.47","3,818.86","3,819.72",-1.31%,"2,707,411,093",Wednesday,0.271222234,
"Tuesday, March 02, 2021","3,903.64","3,906.41","3,868.57","3,870.29",-0.81%,"2,260,692,760",Tuesday,0.070959412,
"Monday, March 01, 2021","3,842.51","3,914.50","3,842.51","3,901.82",2.38%,"2,396,462,084",Monday,1.873514968,
"Friday, February 26, 2021","3,839.66","3,861.08","3,789.54","3,811.15",-0.48%,"3,090,399,078",Friday,0.557861894,
"Thursday, February 25, 2021","3,915.80","3,925.02","3,814.04","3,829.34",-2.45%,"2,900,718,392",Thursday,0.235456356,
"Wednesday, February 24, 2021","3,873.71","3,928.65","3,859.60","3,925.43",1.14%,"2,769,841,207",Wednesday,1.418278601,
"Tuesday, February 23, 2021","3,857.07","3,895.98","3,805.59","3,881.37",0.13%,"2,935,239,035",Tuesday,1.008796833,
